"wwf_terr_ecos","current","1.5_AVOID50R85_2024_tenth_min","1.5_AVOID50R85_2024_fiftieth_min","1.5_AVOID50R85_2024_ninetieth_min","2.0_AVOID50R26_2084_tenth_min","2.0_AVOID50R26_2084_fiftieth_min","2.0_AVOID50R26_2084_ninetieth_min","2.7_AVOID50R45_2084_tenth_min","2.7_AVOID50R45_2084_fiftieth_min","2.7_AVOID50R45_2084_ninetieth_min","3.2_AVOID50R60_2084_tenth_min","3.2_AVOID50R60_2084_fiftieth_min","3.2_AVOID50R60_2084_ninetieth_min","4.5_AVOID50R85_2084_tenth_min","4.5_AVOID50R85_2084_fiftieth_min","4.5_AVOID50R85_2084_ninetieth_min","6.0_AVOID90R85_2084_tenth_min","6.0_AVOID90R85_2084_fiftieth_min","6.0_AVOID90R85_2084_ninetieth_min","current.1","1.5_AVOID50R85_2024_tenth_max","1.5_AVOID50R85_2024_fiftieth_max","1.5_AVOID50R85_2024_ninetieth_max","2.0_AVOID50R26_2084_tenth_max","2.0_AVOID50R26_2084_fiftieth_max","2.0_AVOID50R26_2084_ninetieth_max","2.7_AVOID50R45_2084_tenth_max","2.7_AVOID50R45_2084_fiftieth_max","2.7_AVOID50R45_2084_ninetieth_max","3.2_AVOID50R60_2084_tenth_max","3.2_AVOID50R60_2084_fiftieth_max","3.2_AVOID50R60_2084_ninetieth_max","4.5_AVOID50R85_2084_tenth_max","4.5_AVOID50R85_2084_fiftieth_max","4.5_AVOID50R85_2084_ninetieth_max","6.0_AVOID90R85_2084_tenth_max","6.0_AVOID90R85_2084_fiftieth_max","6.0_AVOID90R85_2084_ninetieth_max","current.2","1.5_AVOID50R85_2024_tenth_mean","1.5_AVOID50R85_2024_fiftieth_mean","1.5_AVOID50R85_2024_ninetieth_mean","2.0_AVOID50R26_2084_tenth_mean","2.0_AVOID50R26_2084_fiftieth_mean","2.0_AVOID50R26_2084_ninetieth_mean","2.7_AVOID50R45_2084_tenth_mean","2.7_AVOID50R45_2084_fiftieth_mean","2.7_AVOID50R45_2084_ninetieth_mean","3.2_AVOID50R60_2084_tenth_mean","3.2_AVOID50R60_2084_fiftieth_mean","3.2_AVOID50R60_2084_ninetieth_mean","4.5_AVOID50R85_2084_tenth_mean","4.5_AVOID50R85_2084_fiftieth_mean","4.5_AVOID50R85_2084_ninetieth_mean","6.0_AVOID90R85_2084_tenth_mean","6.0_AVOID90R85_2084_fiftieth_mean","6.0_AVOID90R85_2084_ninetieth_mean"
10111,616,604.8,643,740.466666666667,611.066666666667,652,777.8,623.866666666667,669,851.866666666667,625.4,682,891.066666666667,638.866666666667,749,1022.06666666667,650.466666666667,827,1190.6,2138,2016.8,2147,2481.2,2000.26666666667,2154,2635.6,1970.13333333333,2201,2927.73333333333,1955.06666666667,2225,3078.06666666667,1906.86666666667,2304,3534.4,1840.6,2423,4098.26666666667,1188.2808988764,1132.16254681648,1224.47191011236,1415.86666666667,1117.89588014981,1243.7191011236,1502.73707865169,1097.79400749064,1282.84269662921,1662.25168539326,1091.82696629214,1305.1797752809,1742.85543071161,1087.56029962547,1381.50561797753,1996.15280898876,1095.65018726592,1496.11235955056,2312.32734082397
10112,687,667,718,810.2,667.466666666667,728,858.533333333333,672.8,749,949.666666666667,676.6,759,997.466666666667,691.066666666667,811,1151.66666666667,711.533333333333,885,1341.73333333333,1586,1505.06666666667,1616,1751.26666666667,1477.46666666667,1638,1844.06666666667,1427.8,1664,2023,1402.73333333333,1677,2100.13333333333,1345.26666666667,1720,2353.6,1333.46666666667,1793,2710.46666666667,1094.02777777778,1048.11481481482,1133.38888888889,1275.5462962963,1035.23703703704,1151.13888888889,1347.10925925926,1016.52592592593,1187,1484.06296296296,1010.10185185185,1206.52777777778,1554.34074074074,1001.50925925926,1276.83333333333,1776.07962962963,1025.55555555556,1390.19444444444,2054.26111111111
10113,544,513.2,572,599.733333333333,501.466666666667,582,619.333333333333,481.066666666667,599,660.333333333333,471.4,608,683.666666666667,451,639,761.4,436,663,868.266666666667,994,961.266666666667,1037,1100.06666666667,949.2,1051,1139,927,1079,1212,915.933333333333,1093,1250,881.133333333333,1140,1375.53333333333,834.6,1210,1559.26666666667,741.97619047619,710.831746031746,767.309523809524,822.696825396825,699.449206349206,775.52380952381,851.693650793651,680.271428571429,791.119047619048,907.026984126984,671.515873015873,799.142857142857,935.849206349206,649.273015873016,825.785714285714,1032.55238095238,621.52380952381,865.02380952381,1164.74126984127
10115,561,560,585,666.8,557.8,590,708.266666666667,560.066666666667,605,777.666666666667,557.866666666667,611,813.866666666667,551.333333333333,629,931.533333333333,572.933333333333,667,1086.2,1691,1660.2,1771,2099.73333333333,1658.73333333333,1799,2249.26666666667,1648.53333333333,1853,2532.2,1640.93333333333,1890,2678.73333333333,1620.73333333333,1989,3137,1606.86666666667,2132,3610.6,891.086075949367,889.582953586498,938.739240506329,1070.28658227848,890.603037974684,957.174683544304,1139.13012658228,894.856033755274,994.627848101266,1271.03814345992,897.955105485232,1014.62025316456,1339.07814345992,912.00388185654,1082.64050632911,1549.47392405063,940.200337552743,1186.60506329114,1786.94481012658
10116,585,575.266666666667,603,732.066666666667,570.2,613,794.8,565,648,912.8,561.466666666667,661,967.133333333333,550.933333333333,697,1113.73333333333,592.933333333333,766,1283.66666666667,1044,1044.4,1092,1291.33333333333,1043.33333333333,1117,1388.13333333333,1041.73333333333,1167,1571.06666666667,1040.66666666667,1191,1664.8,1079.13333333333,1262,1944.06666666667,1133.06666666667,1383,2234.8,868.705882352941,872.649019607843,913.485294117647,1030.23529411765,875.78431372549,931.308823529412,1094.34803921569,882.974509803922,967.485294117647,1217.45588235294,888.279411764706,987.338235294118,1281.53823529412,912.433333333334,1055.51470588235,1480.38921568627,962.582352941177,1157.58823529412,1703.92254901961
10117,501,427,491,541.733333333333,401.666666666667,486,559.066666666667,359.733333333333,476,593.266666666667,340.066666666667,471,611.133333333333,298,463,669.266666666667,251.333333333333,450,753.733333333334,1857,1602.4,1809,1960.6,1531.06666666667,1790,1997.8,1412.53333333333,1762,2068.2,1355.93333333333,1749,2104.4,1196.46666666667,1713,2224.6,1007.06666666667,1680,2401.13333333333,1008.06862745098,868.097385620915,988.696078431373,1076.01830065359,821.722875816994,980.921568627451,1100.45947712418,744.651633986928,967.333333333333,1148.18692810458,709.443137254902,961.117647058824,1173.45098039216,610.901307189543,944.411764705882,1258.66339869281,513.611764705882,925.686274509804,1381.98692810458
10118,605,566.466666666667,616,649.133333333333,568.866666666667,619,668.066666666667,568.933333333333,625,727,568.6,628,758.466666666667,585.733333333333,652,864.133333333333,600.933333333333,681,985.533333333333,1409,1270.93333333333,1362,1701,1223.2,1346,1824.53333333333,1141.26666666667,1314,2060.4,1103.53333333333,1298,2174.4,1053.33333333333,1246,2499.13333333333,991.133333333333,1288,2916.26666666667,863.942307692308,816.44358974359,858.923076923077,1002.47307692308,804.852564102564,857.788461538462,1056.65128205128,789.101282051282,864.884615384615,1165.09743589744,782.464102564103,872.519230769231,1221.98333333333,771.139743589743,898.788461538462,1391.73461538462,768.173076923077,954,1602.27820512821
10119,787,783,825,929.133333333333,781,839,994.733333333333,780.666666666667,870,1041.4,785.533333333333,884,1065.46666666667,801.066666666667,941,1145.66666666667,815.133333333333,1015,1263.53333333333,1319,1224.2,1322,1463.6,1226.4,1322,1517.13333333333,1230.8,1333,1619.2,1233.53333333333,1337,1695.86666666667,1281.06666666667,1368,1941.86666666667,1333.2,1495,2231.93333333333,1078.52577319588,1060.15395189003,1111.29896907216,1204.87216494845,1054.51340206186,1123,1252.37457044674,1045.54914089347,1146.74226804124,1343.36013745704,1042.22405498282,1159.24742268041,1390.62611683849,1041.2412371134,1202.14432989691,1542.52164948454,1052.65635738832,1273.9793814433,1740.6852233677
10120,520,516.8,536,562.866666666667,514.733333333333,540,582.866666666667,510.6,554,622.133333333333,508,560,642.933333333333,502.266666666667,582,709.266666666667,501.4,611,797.4,1223,1209,1272,1343.66666666667,1206.73333333333,1291,1395.2,1204.6,1324,1510.6,1201.46666666667,1341,1583.93333333333,1199.53333333333,1447,1825.53333333333,1220.06666666667,1554,2130.93333333333,880.94347826087,869.36463768116,908.104347826087,981.125217391304,866.611884057971,918.573913043478,1020.62405797101,865.254202898551,939.9,1098.46231884058,865.610724637681,952.604347826087,1138.75710144928,870.481739130435,997.713043478261,1271.93043478261,886.393913043478,1073.25652173913,1451.22202898551
10121,685,658.4,697,747.266666666667,647.2,700,768.866666666667,627.333333333333,709,813.666666666667,617.666666666667,713,834.266666666667,586.6,725,901.666666666667,543.866666666667,748,1001.2,1835,1704.33333333333,1880,2089.86666666667,1658.33333333333,1895,2182.8,1588,1964,2358.46666666667,1552.26666666667,2011,2449.4,1500,2163,2748.93333333333,1506.93333333333,2347,3168.26666666667,1031.06040268456,1013.9158836689,1069.20134228188,1140.15727069351,1008.59597315436,1083.38590604027,1180.70201342282,1000.86733780761,1112.6744966443,1258.77651006711,998.097986577181,1129.0067114094,1299.79239373602,993.128187919463,1185.02684563758,1438.56487695749,993.008053691275,1271.38590604027,1636.80313199105
10122,789,775.8,805,856.333333333333,770.2,809,880.133333333333,759.066666666667,819,924.733333333333,751.6,827,948,727.266666666667,853,1027.73333333333,704.733333333333,885,1134,1914,1856.93333333333,2010,2174.93333333333,1847.06666666667,2062,2270.2,1852.86666666667,2162,2451.13333333333,1868,2213,2544.4,1941.93333333333,2383,2864.26666666667,2054.66666666667,2633,3314.13333333333,1186.88186813187,1174.62985347985,1240.76648351648,1322.96794871795,1173.00677655678,1262.28021978022,1373.84065934066,1174.32893772894,1305.38736263736,1472.49304029304,1176.98351648352,1328.84065934066,1524.16575091575,1190.79212454212,1410.11813186813,1697.07362637363,1219.286996337,1533.61813186813,1943.08663003663
10123,352,343.8,367,397.666666666667,344.6,371,414.8,343.8,379,447.066666666667,342.733333333333,385,463.2,340.466666666667,413,516.6,343.8,445,578.666666666667,1772,1645.26666666667,1810,1878.33333333333,1601.26666666667,1823,1916.4,1558.53333333333,1848,1989.6,1546.8,1860,2027.66666666667,1510,1902,2154.4,1457.4,1965,2340.53333333333,717.440625,691.6625,735.43125,782.547083333333,684.704791666667,742.3625,806.8,674.987708333333,757.103125,854.4525,671.635,765.028125,879.826875,664.341041666667,793.978125,965.522708333333,661.223541666667,841.2125,1088.79520833333
10124,476,467.933333333333,501,522.666666666667,465.8,507,538.733333333333,464,518,569.333333333333,464.8,523,584.866666666667,469.6,544,641.2,475.933333333333,570,726.333333333333,1734,1667,1774,1817.06666666667,1653.13333333333,1787,1857.2,1627.46666666667,1814,1934.8,1614.13333333333,1833,1973.86666666667,1572.06666666667,1883,2105.53333333333,1512.13333333333,1961,2299.8,772.769585253456,752.671274961598,801.668202764977,853.909370199693,747.1910906298,812.400921658986,883.787096774194,739.906298003072,833.884792626728,941.528110599079,737.27158218126,845.451612903226,971.598771121352,731.84178187404,885.193548387097,1072.25591397849,729.636866359447,947.829493087558,1214.87096774194
10125,874,859.333333333333,891,965.333333333333,859.266666666667,897,1034.53333333333,858.666666666667,919,1166.53333333333,858.6,932,1226.13333333333,863.133333333333,996,1395,883.333333333333,1104,1605.53333333333,1203,1195.13333333333,1262,1548.8,1197,1289,1680.53333333333,1202.26666666667,1341,1931.33333333333,1205.13333333333,1367,2054.06666666667,1214.73333333333,1455,2382.46666666667,1228.66666666667,1635,2734.46666666667,1037.28571428571,1028.40952380952,1072.71428571429,1195.37142857143,1026.98095238095,1086.71428571429,1267.83809523809,1024.59047619048,1114.42857142857,1416.51428571428,1023.71428571429,1130.14285714286,1490.39047619048,1027.60952380952,1186.85714285714,1713.42857142857,1038.36190476191,1309.14285714286,1973.91428571429
10126,629,608.8,654,675.266666666667,600.2,662,691.4,585,677,721.6,576.933333333333,685,737.2,570.2,711,789,548.266666666667,749,865.933333333333,1316,1283.26666666667,1335,1377.66666666667,1274.2,1345,1407.86666666667,1257.53333333333,1363,1467.4,1250,1373,1501.66666666667,1227.46666666667,1406,1621.26666666667,1197.8,1456,1833.6,983.724137931035,949.811494252874,1003.37931034483,1047.17931034483,938.216091954023,1009.75862068966,1069.89655172414,917.947126436782,1021.89655172414,1113.28735632184,908.443678160919,1028.41379310345,1136.59770114943,878.501149425287,1050.93103448276,1213.77931034483,841.680459770115,1084.31034482759,1338.13793103448
10127,570,576.933333333333,594,626.2,581,603,653.666666666667,588.466666666667,621,705.266666666667,592.466666666667,631,729.4,604.466666666667,662,816.733333333333,622.4,714,939.933333333333,1049,1011.8,1114,1226.8,1003.73333333333,1136,1291.06666666667,997.4,1180,1413.13333333333,993.533333333333,1203,1475.93333333333,1008.6,1290,1689.53333333333,1031.06666666667,1417,1962.6,863.225806451613,855.859139784946,909.048387096774,1005.71827956989,856.406451612903,927.306451612903,1058.7623655914,862.949462365591,961.967741935484,1160.93655913978,867.763440860215,979.91935483871,1213.76559139785,885.621505376344,1042.27419354839,1386.10860215054,917.715053763441,1143.67741935484,1603.16344086021
10128,585,589.866666666667,607,640,593.466666666667,617,665.666666666667,598.933333333333,635,716.2,601.466666666667,645,740.333333333333,608.933333333333,677,818.733333333333,620.4,723,939.866666666667,1164,1122.66666666667,1228,1357.06666666667,1117.33333333333,1257,1426.8,1111.06666666667,1314,1559.66666666667,1116.33333333333,1339,1627.86666666667,1139,1438,1852.46666666667,1201.46666666667,1569,2147.46666666667,879.582959641256,870.2,917.511210762332,984.881614349776,868.884304932735,931.937219730942,1024.25680119581,868.731240657698,962.358744394619,1101.26786248132,869.693572496263,978.641255605381,1141.53034379671,879.441853512706,1035.92376681614,1275.96412556054,901.527653213752,1126.15695067265,1459.40807174888
10201,560,529,562,593,517,562,604.533333333333,495.466666666667,561,625.533333333333,485,561,636.533333333333,455.266666666667,560,672.533333333333,414.533333333333,571,729.133333333333,1962,1850.93333333333,1975,2174.93333333333,1811,1979,2262.26666666667,1741.6,1986,2431.13333333333,1707.6,1999,2522.8,1604.4,2044,2824.93333333333,1457.93333333333,2111,3256.86666666667,911.684210526316,858.063742690058,917.271929824561,994.677777777778,838.588888888889,918.921052631579,1025.6701754386,804.459064327486,922.763157894737,1085.14152046784,787.86783625731,925.298245614035,1116.12105263158,739.017543859649,934.605263157895,1219.10935672515,678.025730994152,950.228070175439,1368.13216374269
10202,410,392.866666666667,422,456.133333333333,384.8,425,472.133333333333,374.866666666667,432,502.2,371.933333333333,435,517.733333333333,361.4,446,568.866666666667,347.666666666667,461,638.2,711,690.933333333333,731,795.066666666667,683.4,737,825.066666666667,668.333333333333,749,881.6,660.8,755,910.6,636.733333333333,776,1007.13333333333,609.333333333333,806,1136.06666666667,593.727272727273,570.187878787879,612.727272727273,661.684848484849,561.139393939394,618.636363636364,685.612121212121,545.442424242424,629.909090909091,731.4,537.745454545454,635.636363636364,755.606060606061,517.242424242424,654.909090909091,834.096969696969,498.381818181818,682.909090909091,941.333333333333
10203,456,424.933333333333,457,491.266666666667,412.933333333333,457,502.866666666667,392.466666666667,460,525.533333333333,382.466666666667,463,537.133333333333,351,466,576,308.933333333333,473,643.666666666667,1246,1172.86666666667,1251,1327.86666666667,1149.13333333333,1256,1356.73333333333,1106.73333333333,1265,1412.33333333333,1085.53333333333,1269,1440.66666666667,1018.4,1288,1537.66666666667,931.466666666667,1324,1691.4,853.677419354839,801.281720430108,858.774193548387,908.040860215054,781.832258064516,860.451612903226,928.447311827957,747.236559139785,864.838709677419,968.01935483871,730.369892473118,867,988.505376344086,678.993548387097,880.41935483871,1056.90752688172,615.58064516129,900.677419354839,1159.65806451613
10204,396,361.133333333333,400,455.066666666667,356,401,477.4,355.733333333333,408,520.333333333333,352.866666666667,409,537.133333333333,343.8,414,582,334.333333333333,430,635.466666666667,1107,1042.4,1105,1169.13333333333,1019.66666666667,1103,1190.86666666667,979.333333333333,1100,1235.13333333333,960.133333333333,1098,1264.26666666667,911.066666666667,1093,1370.4,855.066666666667,1102,1539.46666666667,755.947368421053,710.165614035088,758.989473684211,807.051228070175,694.582456140351,759.494736842105,826.119298245614,668.416842105263,761.568421052632,864.275087719298,655.931929824561,763.084210526316,884.783859649123,616.919298245614,769.263157894737,955.348771929824,566.256140350877,782.557894736842,1059.69122807018
10401,296,292.933333333333,301,318.6,290.933333333333,302,325.6,286.866666666667,304,343.133333333333,284.866666666667,305,352.133333333333,278.333333333333,308,384.2,271.133333333333,315,429.8,304,300.933333333333,309,327.6,298.4,310,336.066666666667,293.866666666667,312,355.6,292.333333333333,313,365.6,285.266666666667,316,399.133333333333,280.133333333333,324,448.2,300,296.933333333333,305,323.1,294.666666666667,306,330.833333333333,290.366666666667,308,349.366666666667,288.6,309,358.866666666667,281.8,312,391.666666666667,275.633333333333,319.5,439
10402,227,226.466666666667,236,258.666666666667,222.866666666667,239,268.8,210.6,244,279.733333333333,205,243,285.266666666667,187.666666666667,240,301.533333333333,162.933333333333,236,325.266666666667,839,793.933333333333,850,902.066666666667,777.066666666667,853,924.133333333333,759.733333333333,859,966.2,751.333333333333,862,988.733333333333,726.333333333333,875,1080.8,699.4,905,1202.46666666667,394.179487179487,374.436257309942,401.935222672065,433.830049482681,367.353846153846,403.964912280702,447.681511470985,356.028430049483,408.101214574899,474.388843904633,351.227260458839,410.485829959514,488.360143949618,338.854071075124,419.368421052632,535.185605038237,326.971659919028,434.307692307692,601.41763382816
10403,356,361.4,378,388.133333333333,362.333333333333,386,402.733333333333,369.133333333333,405,432.733333333333,373.066666666667,415,449.666666666667,386.333333333333,449,505.066666666667,405.533333333333,499,584.2,1311,1324.13333333333,1357,1415.33333333333,1331.6,1378,1457.13333333333,1364.06666666667,1431,1537.26666666667,1374.46666666667,1454,1580.93333333333,1410.73333333333,1560,1736.2,1464.86666666667,1721,1962.26666666667,674,685.915032679738,707.196078431373,736.681045751634,691.403921568627,723.039215686274,764.628758169935,703.083660130719,755.274509803922,822.501960784314,708.875816993464,773.274509803922,853.913725490196,729.134640522876,837.941176470588,962.16339869281,762.337254901961,934.470588235294,1107.59607843137
10404,559,559.866666666667,586,604,559.8,595,619.666666666667,563.333333333333,611,649.533333333333,564.2,620,664.733333333333,566.333333333333,648,716.266666666667,576.066666666667,690,795.8,1144,1135.86666666667,1151,1244.53333333333,1132.33333333333,1153,1280.06666666667,1125.73333333333,1162,1348.6,1127.93333333333,1179,1387.86666666667,1120.93333333333,1224,1514.06666666667,1122.53333333333,1281,1692.06666666667,784.781818181818,782.081212121212,805.236363636364,848.585454545454,782.603636363636,813.418181818182,872.669090909091,784.512727272727,834.090909090909,920.780606060606,785.529696969697,846.272727272727,946.709090909091,792.301818181818,888.781818181818,1035.99272727273,810.446060606061,958.090909090909,1170.63151515152
10405,244,232.4,245,251,230.933333333333,244,252.533333333333,223.8,244,255.533333333333,219.8,244,257.066666666667,215.333333333333,246,269.4,204.8,256,296.733333333333,1314,1297.86666666667,1352,1405.66666666667,1298.93333333333,1367,1438.06666666667,1293.6,1392,1499.86666666667,1290.93333333333,1405,1532.26666666667,1284,1448,1637.66666666667,1296.8,1511,1793.66666666667,498.890282131661,485.099686520376,500.112852664577,518.084430512017,480.3289446186,499.755485893417,524.265621734587,471.568234064786,499.639498432602,537.882549634274,467.487774294671,499.971786833856,546.371786833856,457.108672936259,502.53605015674,576.922884012539,445.541274817137,511.103448275862,621.975548589342
