"wwf_terr_ecos","current","1.5_AVOID50R85_2024_tenth_min","1.5_AVOID50R85_2024_fiftieth_min","1.5_AVOID50R85_2024_ninetieth_min","2.0_AVOID50R26_2084_tenth_min","2.0_AVOID50R26_2084_fiftieth_min","2.0_AVOID50R26_2084_ninetieth_min","2.7_AVOID50R45_2084_tenth_min","2.7_AVOID50R45_2084_fiftieth_min","2.7_AVOID50R45_2084_ninetieth_min","3.2_AVOID50R60_2084_tenth_min","3.2_AVOID50R60_2084_fiftieth_min","3.2_AVOID50R60_2084_ninetieth_min","4.5_AVOID50R85_2084_tenth_min","4.5_AVOID50R85_2084_fiftieth_min","4.5_AVOID50R85_2084_ninetieth_min","6.0_AVOID90R85_2084_tenth_min","6.0_AVOID90R85_2084_fiftieth_min","6.0_AVOID90R85_2084_ninetieth_min","current.1","1.5_AVOID50R85_2024_tenth_max","1.5_AVOID50R85_2024_fiftieth_max","1.5_AVOID50R85_2024_ninetieth_max","2.0_AVOID50R26_2084_tenth_max","2.0_AVOID50R26_2084_fiftieth_max","2.0_AVOID50R26_2084_ninetieth_max","2.7_AVOID50R45_2084_tenth_max","2.7_AVOID50R45_2084_fiftieth_max","2.7_AVOID50R45_2084_ninetieth_max","3.2_AVOID50R60_2084_tenth_max","3.2_AVOID50R60_2084_fiftieth_max","3.2_AVOID50R60_2084_ninetieth_max","4.5_AVOID50R85_2084_tenth_max","4.5_AVOID50R85_2084_fiftieth_max","4.5_AVOID50R85_2084_ninetieth_max","6.0_AVOID90R85_2084_tenth_max","6.0_AVOID90R85_2084_fiftieth_max","6.0_AVOID90R85_2084_ninetieth_max","current.2","1.5_AVOID50R85_2024_tenth_mean","1.5_AVOID50R85_2024_fiftieth_mean","1.5_AVOID50R85_2024_ninetieth_mean","2.0_AVOID50R26_2084_tenth_mean","2.0_AVOID50R26_2084_fiftieth_mean","2.0_AVOID50R26_2084_ninetieth_mean","2.7_AVOID50R45_2084_tenth_mean","2.7_AVOID50R45_2084_fiftieth_mean","2.7_AVOID50R45_2084_ninetieth_mean","3.2_AVOID50R60_2084_tenth_mean","3.2_AVOID50R60_2084_fiftieth_mean","3.2_AVOID50R60_2084_ninetieth_mean","4.5_AVOID50R85_2084_tenth_mean","4.5_AVOID50R85_2084_fiftieth_mean","4.5_AVOID50R85_2084_ninetieth_mean","6.0_AVOID90R85_2084_tenth_mean","6.0_AVOID90R85_2084_fiftieth_mean","6.0_AVOID90R85_2084_ninetieth_mean"
10111,2208,2157.73333333333,2303,2522,2136.13333333333,2333,2633.46666666667,2098.53333333333,2391,2844.8,2080.93333333333,2422,2953.73333333333,2026.8,2521,3304.73333333333,1962.66666666667,2668,3765,4930,4820.46666666667,5046,5346.73333333333,4779.53333333333,5084,5495.4,4707.33333333333,5157,5779.13333333333,4673.6,5195,5923.2,4571.6,5321,6396.53333333333,4450.13333333333,5545,7257.33333333333,3418.59550561798,3355.40374531835,3546.65168539326,3845.24419475655,3331.13333333333,3589.74157303371,3997.79325842697,3291.67490636704,3672.19101123596,4278.01198501873,3274.12734082397,3715.03370786517,4417.58277153558,3225.28164794007,3857.77528089888,4856.84719101124,3177.40599250936,4065.41573033708,5427.19925093633
10112,2454,2410.46666666667,2558,2799.86666666667,2391.06666666667,2593,2923.13333333333,2358.8,2659,3156,2344.4,2694,3276.73333333333,2301.46666666667,2810,3666.2,2253.93333333333,2976,4180,4349,4245.4,4496,4718.13333333333,4206.06666666667,4547,4849.26666666667,4135,4643,5191.4,4101.26666666667,4693,5378.06666666667,3998.2,4859,5978.66666666667,3870.86666666667,5091,6774.46666666667,3402.05555555556,3335.94259259259,3531.80555555556,3810.52962962963,3309.92222222222,3575.58333333333,3956.84444444444,3266.71296296296,3658.86111111111,4232.89074074074,3246.69259259259,3702.22222222222,4374.25740740741,3189.11111111111,3847.47222222222,4825.76666666667,3126.7037037037,4060.55555555556,5415.87777777778
10113,1164,1101.06666666667,1185,1267,1075.26666666667,1188,1300.66666666667,1030.4,1194,1364,1008.73333333333,1198,1397.2,941.866666666667,1210,1506.26666666667,857.666666666667,1269,1657.66666666667,2390,2264.8,2402,2533.53333333333,2220.6,2402,2581.66666666667,2139.13333333333,2403,2674,2098.26666666667,2403,2722.6,1972.73333333333,2407,2882.53333333333,1810.2,2437,3111.6,1767.16666666667,1671.24126984127,1786.80952380952,1902.96984126984,1635.25079365079,1790.35714285714,1948.63015873016,1572.85396825397,1798.52380952381,2035.57301587302,1542.58571428571,1803.38095238095,2080.57142857143,1447.65396825397,1822,2229.77777777778,1324.2619047619,1857.35714285714,2432.03968253968
10115,1584,1574.2,1643,1787.13333333333,1567.06666666667,1660,1858.06666666667,1554.8,1695,1992.33333333333,1548.66666666667,1713,2060.73333333333,1532.13333333333,1776,2261.6,1513.73333333333,1872,2486.73333333333,4449,4444.26666666667,4688,5262.53333333333,4439,4772,5558.2,4430.46666666667,4931,6119.13333333333,4427.2,5013,6404.6,4417.26666666667,5284,7241.53333333333,4412.26666666667,5683,8134.66666666667,2781.02278481013,2790.69789029536,2930.49113924051,3187.37333333333,2790.89485232068,2981.2835443038,3332.74396624473,2793.41856540084,3077.9164556962,3608.31122362869,2795.56843881857,3127.86329113924,3748.28995780591,2806.01265822785,3293.31392405063,4168.14008438819,2830.02261603376,3533.27341772152,4662.68725738397
10116,1950,1948.86666666667,2004,2214,1942.93333333333,2018,2303.66666666667,1932.4,2046,2473,1927.93333333333,2061,2560.2,1915.86666666667,2114,2833.86666666667,1912.26666666667,2201,3178.53333333333,3507,3525.53333333333,3689,3856.2,3530.53333333333,3752,4067.26666666667,3544.8,3871,4466.86666666667,3554.46666666667,3933,4673,3585.13333333333,4136,5277.06666666667,3623.2,4435,5933.4,2813.51470588235,2823.2931372549,2963.14705882353,3203.06764705882,2823.53921568627,3014.07352941176,3342.23725490196,2825.9862745098,3110.98529411765,3606.24117647059,2828.13431372549,3161.02941176471,3741.32745098039,2838.83333333333,3327.02941176471,4153.08039215686,2863.24019607843,3569.36764705882,4644.19019607843
10117,921,802.6,886,970.133333333333,759.933333333333,871,984.133333333333,687.2,847,1012.6,653.533333333333,836,1027.53333333333,557.133333333333,808,1077.2,454.066666666667,764,1149.93333333333,3603,3189.86666666667,3472,3798.06666666667,3048.6,3423,3868,2808.46666666667,3340,3994.93333333333,2698.06666666667,3305,4056.13333333333,2365.06666666667,3209,4236.86666666667,1964.46666666667,3072,4468.6,1755.03921568627,1538.9091503268,1693.38235294118,1856.66274509804,1463.77058823529,1669.14705882353,1890.1477124183,1337.60849673203,1629.14705882353,1953.57450980392,1279.64640522876,1611.39215686275,1986.07647058824,1110.75032679739,1559.91176470588,2090.01633986928,918.342483660131,1495.77450980392,2231.53660130719
10118,1960,1858.73333333333,1964,2211,1822.06666666667,1961,2299.2,1757.86666666667,1958,2466.53333333333,1726.8,1957,2552.2,1636.73333333333,1957,2795.6,1530.4,1956,3092.53333333333,3054,2817.4,3022,3604.4,2761.93333333333,3007,3803.13333333333,2667.46666666667,2980,4179,2628.46666666667,2975,4365.73333333333,2513.6,2975,4914.8,2387.33333333333,2989,5615.8,2527.01923076923,2410.64358974359,2547.11538461538,2860.89230769231,2367.90384615385,2550.90384615385,2979.52435897436,2295.0358974359,2559.26923076923,3204.46538461539,2260.8641025641,2563.92307692308,3319.68974358974,2158.80512820513,2580.67307692308,3673.59743589744,2036.61025641026,2610.17307692308,4126.87564102564
10119,2131,2045,2196,2260.06666666667,2011.46666666667,2216,2303.26666666667,1951,2253,2385.13333333333,1922.6,2272,2427.33333333333,1836.86666666667,2336,2567,1729.93333333333,2431,2773.46666666667,4135,4068.86666666667,4268,4574.93333333333,4041.46666666667,4313,4732.26666666667,3997.53333333333,4398,5031,3979,4442,5184.73333333333,3929.33333333333,4587,5693.53333333333,3887,4800,6408.06666666667,3239.27835051546,3146.53951890034,3336.50515463918,3516.85567010309,3110.99793814433,3368.0618556701,3614.81855670103,3049.61237113402,3428.03092783505,3800.69140893471,3020.7264604811,3459.15463917526,3896.56357388316,2934.89553264605,3562.48453608247,4207.93951890034,2835.92920962199,3715.13402061856,4632.88384879725
10120,1319,1301.2,1353,1427.13333333333,1291.6,1362,1458.66666666667,1265.73333333333,1380,1518.26666666667,1251.66666666667,1388,1548.8,1209.46666666667,1417,1650.46666666667,1167.46666666667,1458,1799.66666666667,3549,3484.8,3692,3892.86666666667,3459.2,3741,4016.33333333333,3416.4,3839,4248.46666666667,3397.2,3892,4355,3342.46666666667,4066,4677.4,3285.2,4323,5127.86666666667,2524.6652173913,2460.53217391304,2589.9347826087,2776.51855072464,2435.27217391304,2610.38695652174,2864.97623188406,2392.55391304348,2650.91304347826,3030.4052173913,2372.88231884058,2672.6652173913,3107.4515942029,2316.28695652174,2748.3652173913,3345.30057971015,2253.37507246377,2867.43043478261,3664.6052173913
10121,1423,1410.53333333333,1483,1533.53333333333,1403.4,1501,1570.06666666667,1381,1535,1638.2,1341.73333333333,1552,1670.46666666667,1226.06666666667,1609,1784.26666666667,1086.86666666667,1694,1953.66666666667,5464,5263.26666666667,5628,6077.6,5189.46666666667,5684,6299.26666666667,5057.86666666667,5792,6719.8,4994,5847,6936.4,4797.26666666667,6046,7653.06666666667,4625.46666666667,6451,8634,3016.31208053691,2902.22348993289,3128.8389261745,3342.42617449664,2860.04697986577,3166.53691275168,3458.26845637584,2788.00156599553,3239.1644295302,3677.46554809843,2754.43109619687,3277.04026845638,3789.22975391499,2656.31454138702,3403.05369127517,4151.77315436242,2544.6870246085,3588.77852348993,4658.34429530201
10122,1749,1641.86666666667,1801,1860.2,1602.2,1817,1897,1539.46666666667,1850,1967.53333333333,1511.33333333333,1868,2003.26666666667,1431.8,1928,2121.8,1348.33333333333,2021,2281.53333333333,6321,6299.26666666667,6683,6925.06666666667,6298.33333333333,6820,7143.06666666667,6304.06666666667,7078,7557.2,6310.2,7211,7770.6,6345.6,7653,8490.53333333333,6432.66666666667,8302,9497.26666666667,3791.09615384615,3712.0315018315,3953.24450549451,4190.31978021978,3681.88205128205,4008.80494505495,4333.06868131868,3631.42399267399,4114.65934065934,4603.6141025641,3608.48333333333,4169.43956043956,4742.23736263736,3543.54212454212,4351.23626373626,5196.1489010989,3476.59633699634,4617.70604395604,5842.17710622711
10123,1148,1087.8,1154,1253.06666666667,1064.4,1152,1287.26666666667,1024.73333333333,1149,1352.66666666667,1006.4,1148,1386.4,952.933333333333,1147,1497.06666666667,895.2,1148,1659.66666666667,3451,3332.2,3511,3686.4,3287.53333333333,3531,3769.93333333333,3210.06666666667,3576,3930.66666666667,3174.26666666667,3601,4014.53333333333,3065.06666666667,3694,4284.93333333333,2936.86666666667,3812,4650.8,2082.984375,1972.10333333333,2106.69375,2244.82291666667,1932.2975,2112.028125,2300.10875,1866.80166666667,2123.95625,2405.12708333333,1837.22375,2130.821875,2459.35666666667,1752.81229166667,2155.821875,2637.42791666667,1660.3625,2198.925,2884.66333333333
10124,1587,1517.73333333333,1614,1700.06666666667,1491,1618,1736.6,1443.8,1626,1807.66666666667,1421.73333333333,1631,1843.66666666667,1356.73333333333,1649,1941.33333333333,1280.13333333333,1665,2083.26666666667,3548,3270.6,3593,3759,3180.66666666667,3607,3832.86666666667,3036.86666666667,3640,3972.06666666667,2973.46666666667,3659,4043.93333333333,2798.93333333333,3722,4282.06666666667,2616.66666666667,3815,4632.26666666667,2232.90322580645,2127.81597542243,2284.46543778802,2404.74961597542,2089.49646697389,2299.48847926267,2463.78648233487,2025.63072196621,2328.79262672811,2576.07956989247,1996.48387096774,2344.32258064516,2634.11889400922,1912.52411674347,2396.92626728111,2826.18986175115,1819.23932411674,2478.00460829493,3095.76344086022
10125,2787,2674.06666666667,2816,3065.8,2633.86666666667,2824,3163.93333333333,2568.4,2839,3350.66666666667,2538.6,2850,3438.8,2458.06666666667,2912,3706.26666666667,2372,3032,4064.6,4101,4046.93333333333,4246,4677.46666666667,4024.06666666667,4296,4892.93333333333,3984,4394,5299.06666666667,3964.2,4447,5491.86666666667,3904.93333333333,4624,6080.93333333333,3831.06666666667,4874,6792.73333333333,3437.28571428571,3325.26666666667,3515.42857142857,3833.8380952381,3283.70476190476,3541.57142857143,3975.5619047619,3213.38095238095,3594.57142857143,4243.73333333333,3180.48571428571,3624,4373.45714285714,3084.91428571429,3724.28571428571,4770.39047619048,2978.30476190476,3871.42857142857,5278.43809523809
10126,1356,1286.46666666667,1388,1458.66666666667,1258.8,1396,1491.4,1209.06666666667,1410,1555.8,1184.46666666667,1417,1589,1109.73333333333,1442,1699.6,1014.13333333333,1478,1851.6,4539,4359.86666666667,4611,4753.26666666667,4292.2,4633,4827.86666666667,4172.06666666667,4675,4969.46666666667,4113.46666666667,4696,5042.53333333333,3930.4,4768,5418.26666666667,3685.6,4873,5955.46666666667,2714.72413793103,2589.86896551724,2746.27586206897,2941.38620689655,2542.53103448276,2754.1724137931,3020.87356321839,2458.51494252874,2769.37931034483,3172.39540229885,2417.72873563218,2777.75862068966,3250.84827586207,2290.32643678161,2806.96551724138,3509.15632183908,2123.09885057471,2852.20689655172,3850.09425287356
10127,1907,1880.66666666667,1979,2078.46666666667,1867.73333333333,2001,2137.13333333333,1845,2043,2248.93333333333,1834.66666666667,2065,2306.13333333333,1803.73333333333,2137,2496.13333333333,1768.26666666667,2242,2764.73333333333,3241,3168.6,3334,3629.46666666667,3140.13333333333,3364,3770.2,3092.26666666667,3423,4037.6,3069.4,3461,4175.8,2999.93333333333,3594,4619.93333333333,2932.13333333333,3766,5205.53333333333,2936.91935483871,2880.29139784946,3031.8064516129,3259.17204301075,2857.0247311828,3062.6935483871,3373.57956989247,2816.87204301075,3122.11290322581,3590.89247311828,2798.03010752688,3153.06451612903,3703.12580645161,2742.91075268817,3255.83870967742,4068.41075268817,2681.42903225807,3405.37096774194,4545.97634408602
10128,1902,1872.66666666667,1979,2077.8,1858.73333333333,2003,2138.06666666667,1819.13333333333,2049,2252.66666666667,1777.26666666667,2073,2311.93333333333,1657.8,2150,2506.86666666667,1520.26666666667,2255,2777.2,3634,3653.2,3796,4023.33333333333,3660,3852,4162.66666666667,3675.6,3961,4429.6,3684.33333333333,4017,4569.2,3711.66666666667,4205,5032.2,3763.2,4484,5696.06666666667,2782.42600896861,2737.30014947683,2864.7533632287,3054.87144992526,2718.36651718984,2891.06278026906,3150.84962630792,2686.61853512706,2941.91928251121,3332.93721973094,2672.16591928251,2968.57847533632,3426.9485799701,2630.84035874439,3058.2466367713,3735.49506726457,2586.56113602392,3192.92825112108,4158.76322869955
10201,1044,952.4,1039,1132.4,918.066666666667,1035,1160.53333333333,858.6,1029,1206.4,830.933333333333,1027,1228.26666666667,750.6,1026,1299.33333333333,655.066666666667,1032,1402.73333333333,3630,3371.73333333333,3639,4002.6,3281.73333333333,3638,4138.46666666667,3127.86666666667,3638,4399.6,3055.4,3639,4535.93333333333,2838,3643,4983.13333333333,2569.26666666667,3655,5569.06666666667,1753.27192982456,1608.46198830409,1752.09649122807,1924.06725146199,1557.10175438596,1747.77192982456,1983.1081871345,1471.08830409357,1741.40350877193,2093.72456140351,1431.2216374269,1739.24561403509,2149.77485380117,1313.79649122807,1735.63157894737,2328.85730994152,1173.6216374269,1737.44736842105,2564.88947368421
10202,1066,1012.2,1077,1142.53333333333,991.4,1077,1166.53333333333,959.133333333333,1078,1211.06666666667,942.333333333333,1079,1234.53333333333,885.733333333333,1085,1311.53333333333,812.666666666667,1100,1419.26666666667,1602,1513.53333333333,1619,1733.66666666667,1480.13333333333,1622,1778.4,1422.8,1630,1862.8,1396.33333333333,1635,1907,1315.46666666667,1657,2053.53333333333,1204.6,1697,2239.66666666667,1381.63636363636,1307.24242424242,1398.09090909091,1494.94545454545,1278.75757575758,1400.27272727273,1532.45454545455,1230.43636363636,1406.09090909091,1603.61818181818,1207.33333333333,1409.90909090909,1640.50303030303,1136.09696969697,1425.09090909091,1762.92121212121,1040.54545454545,1457.18181818182,1924.4
10203,848,771.2,847,902.066666666667,741.6,843,918.133333333333,689.933333333333,839,947.2,665.866666666667,839,960.066666666667,594.133333333333,844,1005.2,508.333333333333,842,1074.8,2788,2525.4,2766,3003,2434.73333333333,2762,3077.86666666667,2282.8,2769,3213.93333333333,2212.93333333333,2772,3279.26666666667,2008.8,2757,3479.53333333333,1773.8,2755,3761.06666666667,1735.06451612903,1583.75913978495,1717.54838709677,1855.98064516129,1529.57419354839,1709.48387096774,1896.39139784946,1437.37204301075,1699.67741935484,1969.96774193548,1394.5311827957,1697.38709677419,2004.52043010753,1267.98064516129,1697.16129032258,2113.49032258064,1119.44946236559,1706.77419354839,2272.03655913979
10204,992,903.8,985,1104.26666666667,872.133333333333,979,1140.86666666667,822.4,968,1210,799.733333333333,962,1245.6,731.733333333333,946,1352,656.4,926,1458,2280,2053.6,2255,2530.4,1977.66666666667,2242,2613.4,1855.26666666667,2221,2753.8,1800.13333333333,2211,2822.66666666667,1645.46666666667,2182,3035.73333333333,1475.06666666667,2148,3325.13333333333,1474.49473684211,1332.06526315789,1466.57894736842,1628.58666666667,1282.72140350877,1460.52631578947,1678.94526315789,1201.07298245614,1450.54736842105,1768.6098245614,1163.79438596491,1446.03157894737,1813.24701754386,1055.86736842105,1433.6,1952.92561403509,931.621052631579,1422.63157894737,2142.83298245614
10401,893,887.6,907,945.733333333333,881.933333333333,907,960.333333333333,870.666666666667,908,989,865.533333333333,909,1003.6,848.533333333333,915,1051.86666666667,826.333333333333,926,1123.26666666667,917,909.666666666667,931,971.8,902.533333333333,931,987.933333333333,890.333333333333,933,1018.13333333333,884.2,935,1033.73333333333,865.333333333333,940,1084.6,840.266666666667,953,1160.6,905,898.633333333333,919,958.766666666666,892.233333333333,919,974.133333333333,880.5,920.5,1003.56666666667,874.866666666667,922,1018.66666666666,856.933333333333,927.5,1068.23333333333,833.3,939.5,1141.93333333333
